"GUI\Strings\Program.pt-BR.resx","SeriousError","updated","A serious error occured in Duplicati: {0}","Um erro grave ocorreu no Duplicati: {0}","342"
"GUI\Strings\Program.pt-BR.resx","ShowstausCommandDescription","updated","Displays the status window","Exibe a janela de estado","343"
"GUI\Strings\Program.pt-BR.resx","ShowwizardCommandDescription","updated","Displays the wizard window","Exibe a janela do assistente","344"
"GUI\Strings\Program.pt-BR.resx","StartupFailure","updated","Unable to start up, perhaps another process is already running?
Error message: {0}","Não foi possível iniciar, talvez outro processo já esteja em andamento.
Mensagem de erro: {0}","345"
"GUI\Strings\Program.pt-BR.resx","TraylessCommandDescription","updated","Runs Duplicati without showing the tray icon, closing the main window closes Duplicati","Executar Duplicati sem exibir o ícone na barra de tarefas, fechando a janela principal irá encerrar o Diplicati","346"
"GUI\Strings\Program.pt-BR.resx","UnencrypteddatabaseCommandDescription","updated","Disables database encryption","Desativar criptografia do banco de dados","347"
"GUI\Strings\Program.pt-BR.resx","WrongSQLiteVersion","updated","Unsupported version of SQLite detected ({0}), must be {1} or higher","Versão incorreta do SQLite detectada ({0}), deveria ser {1} ou maior","348"
"GUI\Strings\Scheduler.pt-BR.resx","InvalidTimeSetupError","updated","Unable to find a valid date, given the start date {0}, the repetition interval {1} and the allowed days {2}","Não foi possível encontrar uma data válida, utilizando a data de início {0}, a repetição {1} e os dias permitidos {2}","349"
"GUI\Strings\ServiceStatus.pt-BR.resx","BackupImmediate","updated","Now","Agora","350"
"GUI\Strings\ServiceStatus.pt-BR.resx","BackupStatusError","updated","Failed backup","O backup falhou","351"
"GUI\Strings\ServiceStatus.pt-BR.resx","BackupStatusOK","updated","Successfull backup","Backup realizado com sucesso","352"
"GUI\Strings\ServiceStatus.pt-BR.resx","BackupStatusPartial","updated","Backup only processed some of the files","O backup processou somente alguns arquivos","353"
"GUI\Strings\ServiceStatus.pt-BR.resx","BackupStatusWarning","updated","Completed backup with warnings","Backup completo com alertas","354"
"GUI\Strings\ServiceStatus.pt-BR.resx","DialogTitle","updated","Duplicati {0} - Status","Duplicati {0} - Estado","355"
"GUI\Strings\ServiceStatus.pt-BR.resx","NoFilesInBackupMessages","updated","The backup has no changes","O backup não tem modificações","356"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionExit","updated","Close Duplicati","Fechar Duplicati","357"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionPause","updated","Pause","Pausar","358"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionPause10","updated","Pause for 10 minutes","Parar por 10 minutos","359"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionPause15","updated","Pause for 15 minutes","Parar por 15 minutos","360"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionPause30","updated","Pause for 30 minutes","Parar por 30 minutos","361"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionPause5","updated","Pause for 5 minutes","Parar por 5 minutos","362"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionPause60","updated","Pause for 60 minutes","Parar por 60 minutos","363"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionResume","updated","Resume","Continuar","364"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionStop","updated","Stop the current backup","Parar o backup atual","365"
"GUI\Strings\ServiceStatus.pt-BR.resx","QuickActionThrottle","updated","Throttle options ...","Opções de banda...","366"
"GUI\Strings\ServiceStatus.pt-BR.resx","SelectQuickAction","updated","- Select action -","- Selecionar ação -","367"
"GUI\Strings\ServiceStatus.pt-BR.resx","StatusBackup","not-updated","Backup: {0}","Backup: {0}","368"
"GUI\Strings\ServiceStatus.pt-BR.resx","StatusPaused","updated","Duplicati is currently paused","Duplicati está pausado","369"
"GUI\Strings\ServiceStatus.pt-BR.resx","StatusRestore","updated","Restore: {0}","Restauração: {0}","370"
"GUI\Strings\ServiceStatus.pt-BR.resx","StatusWaiting","updated","Waiting for next backup","Aguardando próximo backup","371"
"GUI\Strings\ServiceStatus.pt-BR.resx","SwitchToAdvanced","updated","Advanced >>>","Avançado >>>","372"
"GUI\Strings\ServiceStatus.pt-BR.resx","SwitchToSimple","updated","Simple <<<","Simples <<<","373"
"GUI\Strings\TaskType.pt-BR.resx","FullBackup","updated","Full backup","Backup completo","374"
"GUI\Strings\TaskType.pt-BR.resx","IncrementalBackup","updated","Incremental backup","Backup incremental","375"
"GUI\Strings\TaskType.pt-BR.resx","ListActualFiles","updated","List actual files","Listar arquivos atuais","376"
"GUI\Strings\TaskType.pt-BR.resx","ListBackupEntries","updated","List backup entries","Listar entradas de backup","377"
"GUI\Strings\TaskType.pt-BR.resx","ListBackups","updated","List backups","Listar backups","378"
"GUI\Strings\TaskType.pt-BR.resx","ListFiles","updated","List files","Listar arquivos","379"
"GUI\Strings\TaskType.pt-BR.resx","RemoveAllButNFull","updated","Remove all but n full","Remover todos menos n completos","380"
"GUI\Strings\TaskType.pt-BR.resx","RemoveOlderThan","updated","Remove older than","Remover anteriores a","381"
"GUI\Strings\TaskType.pt-BR.resx","Restore","updated","Restore","Restaurar","382"
"GUI\Strings\TaskType.pt-BR.resx","RestoreSetup","updated","Restore setup","Restaurar configuração","383"
"GUI\Strings\TrayIconWrapper.pt-BR.resx","GtkLoadError","updated","Gtk could not be loaded, using windows forms implementation.
Error message: {0}","Gtk não pode ser carregado, utilizando a versão do windows forms. Mensagem de erro: {0}","384"
"GUI\Strings\TrayIconWrapper.pt-BR.resx","GtkNotFoundError","updated","Unable to locate gtk assemblies","Não foi possível encontrar bibliotecas gtk","385"
"GUI\Strings\TrayIconWrapper.pt-BR.resx","GtkTooOldError","updated","Gtk found, but it has version {0} and must be at least {1}","Gtk encontrado, mas a versão atual é {0} e deve ser no mínimo {1}","386"
"GUI\Strings\WizardHandler.pt-BR.resx","ResumeNowQuestion","updated","Duplicati is currently paused, so the backup won't run until Duplicati is resumed.
Do you want Duplicati to resume now so the backup can run immediately?","Duplicati está atualmente pausado, sendo assim o backup não será executado até que o Duplicati seja resumido.
Você deseja continuar com o Duplicati agora para prosseguir com o backup?","387"
"GUI\Strings\WizardHandler.pt-BR.resx","SetupRestoreSuccess","updated","The previous Duplicati setup is now restored!","A configuração anterior do Duplicati foi restaurada!","388"
"GUI\Strings\WizardHandler.pt-BR.resx","StopBackupError","updated","An error occured while attempting to stop the running backup: {0}","Ocorreu um erro ao tentar finalizar o backup em andamento: {0}","389"
"GUI\Strings\WizardHandler.pt-BR.resx","StopRunningBackupQuestion","updated","The backup you want to delete is currently running.
Do you want to stop it so the delete can proceed?","O backup que você quer apagar está em andamento.
Você quer pará-lo para poder prosseguir e apagá-lo?","390"
"GUI\Strings\WizardHandler.pt-BR.resx","UnableToStopBackupError","updated","Duplicati attempted to stop the backup, but did not succeed.
Press ""Finish"" to attempt the delete again.","Duplicati tentou finalizar o backup sem sucesso.
Pressione ""Finalizar"" para tentar novamente.","391"
"GUI\Strings\WizardHandler.pt-BR.resx","WizardFormTitle","updated","Duplicati Setup Wizard","Assistente de Configuração do Duplicati","392"
"GUI\ThrottleControl.pt-BR.resx","$this.Text","missing","Throttle control",""
"GUI\ThrottleControl.pt-BR.resx","CancelBtn.Text","missing","Cancel",""
"GUI\ThrottleControl.pt-BR.resx","OKBtn.Text","missing","OK",""
"GUI\Wizard pages\Add backup\AdvancedOptions.pt-BR.resx","EditFilters.Text","updated","Modify filters that control what files are included in the backup","Modificar filtros que controlam quais arquivos são incluídos no backup","393"
"GUI\Wizard pages\Add backup\AdvancedOptions.pt-BR.resx","EditOverrides.Text","updated","Manually override settings (advanced)","Alterar opções manualmente (muito avançado)","394"
"GUI\Wizard pages\Add backup\AdvancedOptions.pt-BR.resx","IncludeDuplicatiSetup.Text","updated","Include the current Duplicati setup in the backup","Incluir configuração atual do Duplicati no backup","395"
"GUI\Wizard pages\Add backup\AdvancedOptions.pt-BR.resx","LimitOptions.Text","updated","Set limits, such as volumesize and bandwidth limits","Configure limites, assim como tamanho e banda","396"
"GUI\Wizard pages\Add backup\AdvancedOptions.pt-BR.resx","SelectCleanup.Text","updated","Select when to remove old backups","Selecione quando os backups antigos devem ser removidos","397"
"GUI\Wizard pages\Add backup\AdvancedOptions.pt-BR.resx","SelectWhen.Text","updated","Select when and how often the backup should run","Selecionar quando e com que frequência os backups devem ser executados","398"
"GUI\Wizard pages\Add backup\CleanupSettings.pt-BR.resx","CleanFullBackupHelptext.Text","updated","To prevent the backups from growing indefinetly, old backups should be deleted regularly","Para prevenir que os backups cresçam indefinidamente, backups antigos devem ser apagados regularmente","399"
"GUI\Wizard pages\Add backup\CleanupSettings.pt-BR.resx","EnableCleanupDuration.Text","updated","Never keep backups older than this","Nunca manter backups mais antigos que","400"
"GUI\Wizard pages\Add backup\CleanupSettings.pt-BR.resx","EnableFullBackupClean.Text","updated","Never keep more than this many full backups","Nunca manter uma quantidade de backups completos maior que","401"
"GUI\Wizard pages\Add backup\CleanupSettings.pt-BR.resx","IgnoreTimestamps.Text","updated","Ignore file modification timestamp when making incremental backups","Ignorar marcação de modificação de arquivo quando executar backups incrementais","402"
"GUI\Wizard pages\Add backup\FinishedAdd.pt-BR.resx","label1.Text","unused","Summary","Resumo","403"
"GUI\Wizard pages\Add backup\FinishedAdd.pt-BR.resx","RunNow.Text","updated","Run backup now","Executar backup agora","404"
"GUI\Wizard pages\Add backup\FinishedAdd.pt-BR.resx","TabCommandLine.Text","missing","Command Line",""
"GUI\Wizard pages\Add backup\FinishedAdd.pt-BR.resx","TabSummary.Text","missing","Summary",""
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","EnablePassword.Text","updated","Protect the backups with this password","Proteger backup com esta senha","405"
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","EncryptionModule.ToolTip","updated","Choose the encryption method","Selecione o método de criptografia","406"
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","EncryptionModuleLabel.Text","updated","Encryption method","Método de criptografia","407"
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","GeneratePasswordButton.ToolTip","updated","Click here to generate a random password","Clique aqui para gerar uma senha aleatória","408"
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","PasswordHelptext.Text","updated","It is highly recommended that you use a strong password, as that will ensure that no-one but you can retrieve the files. Be sure to write down the password, as the backups will be useless without it.","É altamente recomendado utilizar uma senha forte, garantindo que ninguém a não ser você possa recuperar os arquivos. Anote esta senha em um local seguro pois os backups serão inúteis sem ela.","409"
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","UseSettingsAsDefault.Text","updated","Use these settings on new backups","Usar estas opções para novos backups","410"
"GUI\Wizard pages\Add backup\PasswordSettings.pt-BR.resx","UseSettingsAsDefault.ToolTip","updated","If this box is checked, Duplicati will apply the chosen encryption settings to all new backups","Se esta caixa for marcada, Duplicati irá aplicar a criptografia selecionada a todos novos backups","411"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","appdataSize.Text","not-updated","(...)","(...)","412"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","desktopSize.Text","not-updated","(...)","(...)","413"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","DocumentsRadio.Text","updated","My documents","Meus documentos","414"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","FolderRadio.Text","updated","Custom folder list","Uma pasta específica","415"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","IncludeDesktop.Text","updated","Include files on the desktop","Arquivos no desktop","416"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","IncludeDocuments.Text","updated","Include documents","Documentos","417"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","IncludeImages.Text","updated","Include my images","Minhas imagens","418"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","IncludeMusic.Text","updated","Include my music","Minhas músicas","419"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","IncludeSettings.Text","updated","Include application settings","Configurações de aplicativos","420"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","myDocumentsSize.Text","not-updated","(...)","(...)","421"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","myMusicSize.Text","not-updated","(...)","(...)","422"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","myPicturesSize.Text","not-updated","(...)","(...)","423"
"GUI\Wizard pages\Add backup\SelectFiles.pt-BR.resx","totalSize.Text","updated","Calculating size","Calculando tamanho","424"
"GUI\Wizard pages\Add backup\SelectName.pt-BR.resx","button1.Text","updated","Add a group","Adicionar um grupo","425"
"GUI\Wizard pages\Add backup\SelectName.pt-BR.resx","label1.Text","updated","Backup name","Nome do backup","426"
"GUI\Wizard pages\Add backup\SelectName.pt-BR.resx","label2.Text","updated","Place the backup in a group (optional)","Colocar o backup em um grupo (opcional)","427"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","AlwaysFullRadio.Text","updated","Always perform a full backup, never incremental (not recommended)","Sempre executar backups completos, nunca incrementais (não recomendado)","428"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day1Label.Text","updated","Mon","Seg","429"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day2Label.Text","updated","Tue","Ter","430"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day3Label.Text","updated","Wen","Qua","431"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day4Label.Text","updated","Thu","Qui","432"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day5Label.Text","updated","Fri","Sex","433"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day6Label.Text","updated","Sat","Sab","434"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","Day7Label.Text","updated","Sun","Dom","435"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","FullStrategyPanel.Text","updated","Full / Incremental strategy","Estratégia Completa / Incremental","436"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","IncrementalPeriodRadio.Text","updated","Incremental, then full after this period:","Incremental, e então completo depois deste período:","437"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","label1.Text","updated","Run the backup at this time","Executar o backup nesta data","438"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","label2.Text","updated","Interval","Repetir a cada","439"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","label3.Text","updated","Allowed days","Dias permitidos","440"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","NeverFullRadio.Text","updated","Always perform an incremental backup, never full (not recommended)","Sempre executar backups incrementais, nunca completos (não recomendado)","441"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","NoScheduleRadio.Text","updated","Never run automatically, only run when I manually start it (not recommended)","Nunca rodar automaticamente, somente executar quando for executado manualmente (não recomendado)","442"
"GUI\Wizard pages\Add backup\SelectWhen.pt-BR.resx","ScheduleRadio.Text","updated","Run backup at specified interval (recommended)","Executar backup no intervalo especificado (recomendado)","443"
"GUI\Wizard pages\Add backup\SettingOverrides.pt-BR.resx","dataGridViewTextBoxColumn1.HeaderText","not-updated","argument","argument","444"
"GUI\Wizard pages\Add backup\Strings\AdvancedOptions.pt-BR.resx","PageDescription","updated","On this page you can select more advanced settings for your backup. If you prefer, you can ignore those settings, and use the duplicati defaults.","Nesta página você pode selecionar opções avançadas para o backup. Se preferir, pode ignorar estas configurações e utilizar a padrão do Duplicati.","445"
"GUI\Wizard pages\Add backup\Strings\AdvancedOptions.pt-BR.resx","PageTitle","updated","Advanced settings","Configurações avançadas","446"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.pt-BR.resx","DisabledCleanupWarning","updated","You have disabled backup removal. If no backups are removed, the amount of stored data will increase forever.
Disabling backup cleanup may result in storage space being exhausted.
Do you want to continue without backup removal backups?","Você desativou a remoção de backups. Se nenhum backup for removido, a quantidade de dados irá crescer indefinidamente.
Disabling backup cleanup may result in storage space being exhausted.
Do you want to continue without backup removal backups?","447"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.pt-BR.resx","PageDescription","updated","To ensure that backups do not grow indefinately, Duplicati can automatically remove old backups.","Para garantir que os backups não cresçam indefinidamente, o Duplicati pode remover automaticamente backups antigos.","448"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.pt-BR.resx","PageTitle","updated","Select cleanup options","Selecione opções de limpeza","449"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.pt-BR.resx","TooShortCleanupDurationDay","updated","The cleanup duration entered is less than 1 day. This will give very poor system performance.","A duração da limpeza definida é menor que 1 dia. Isto farácom que o sistema tenha um desempenho ruim.","450"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.pt-BR.resx","TooShortFullDuration","updated","The full backup duration entered is less than ten minutes. This will give very poor system performance.","A duração dos backups completos definida é menor que 10 minutos. Isto fará com que o sistema tenha um desempenho ruim.","451"
"GUI\Wizard pages\Add backup\Strings\EditFilters.pt-BR.resx","PageDescription","updated","On this page you can modify filters that control what files are included in the backup.","Nesta página você pode modificar os filtros que controlam quais arquivos serão incluídos no backup.","452"
"GUI\Wizard pages\Add backup\Strings\EditFilters.pt-BR.resx","PageTitle","updated","Edit filters","Editar filtros","453"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","PageDescription","updated","You have now entered all the required data, and can now create the backup.","Você definiu todos as configurações necessárias, agora você pode criar o backup.","454"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","PageDescriptionModify","updated","The backup modifications are now ready to be saved.","As configurações do backup estão prontas para serem armazenadas.","455"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","PageTitle","updated","Ready to add backup","Pronto para adicionar backup","456"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","PageTitleModify","updated","Ready to save changes","Pronto para salvar alterações","457"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryAction","updated","Action","Ação","458"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryActionAdd","updated","Add new backup","Adicionar novo backup","459"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryActionModify","updated","Modify backup","Modificar backup","460"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryDestination","updated","Destination","Destino","461"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryDestinationPath","updated","Destination path","Caminho de destino","462"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryFullBackupEach","updated","Full backup each","Backup completo a cada","463"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryKeepFullBackups","updated","Keep full backups","Manter backups completos","464"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryRepeat","updated","Repeat","Repetir","465"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummarySourceFolder","updated","Source folder","Pasta de origem","466"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.pt-BR.resx","SummaryWhen","updated","When","Quando","467"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","ChangePasswordQuestion","updated","Are you sure you want to change the current password to a new random one?","Tem certeza que deseja alterar a senha atual para uma nova senha randômica?","468"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","EmptyPasswordError","updated","You must enter a password, remove the check mark next to the box to disable encryption of the backups.","Você precisa digitar uma senha, remova a marca perto da caixa de seleção para desativar a criptografia dos backups.","469"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","EnablePasswordRestoreText","updated","Backup is protected with password","O backup está protegido por uma senha","470"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","EncryptionModuleLoadError","updated","Failed to load the encryption modules: {0}","Falha ao carregar os módulos de criptografia: {0}","471"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","NewGeneratedPasswordWarning","updated","You have generated a new random password.
Please write down the password and store it in a safe location.
Without this password, you will not be able to recover a single file from the backups!

You cannot recover the password from within Duplicati after saving this setup.

Are you sure you have a safely stored copy of the generated password?","Você gerou uma nova senha aleatória.
Por favor anote a senha e armazene-a em um local seguro.
Sem esta senha, não será possível restaurar um único arquivo dos backups!

Você não pode recuperar esta senha no Duplicati após finalizar esta configuração.

Tem certeza que você possui esta senha armazenada em um local seguro?","472"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","NoEncryptionMethodSelected","updated","You must select an encryption method.","Você precisa selecionar um método de criptografia.","473"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","NoPasswordWarning","updated","If the backup is stored on machine or device that is not under your direct control,
it is possible that others may view the files you have stored in the backups.
It is highly recomended that you enable encryption.
Do you want to continue without encryption?","Se o backup for armazenado em um computador ou dispositivo que não está sob seu controle, é possível que outros vejam os arquivos armazenados nos seus backups. É altamente recomendado ativar a criptografia. Gostaria de continuar sem criptografia?","474"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PageDescription","updated","On this page you can select options that protect your backups from being read or altered.","Nesta página você pode escolher as opções para proteger seus backups de serem alterados ou lidos.","475"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PageDescriptionRestore","updated","Enter the encryption settings that were used to create the backup originally","Selecione as opções de criptografia que foram utilizadas para criar o backup inicialmente","476"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PageTitle","updated","Select password for the backup","Selecione a senha para o backup","477"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PasswordChangedWarning","updated","****************** WARNING ***********************
You are modifying the password settings for an existing backup.
If you save these changes, you will no longer be able to recover previously backed up files.
Are you absolutely sure you want to continue?","****************** ATENÇÃO ***********************
Você está modificando as configurações de senha de um backup existente.
Salvando estas alterações, não será mais possível recuperar backups feitos anteriormente.
Tem certeza que deseja continuar?","478"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","CalculatingSize","updated","Calculating size ...","Calculando tamanho ...","479"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","CalculatingSizeMarker","not-updated","(...)","(...)","480"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","DuplicateFolderError","not-updated","The folder ""{0}"" is included twice","The folder ""{0}"" is included twice","481"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","FinalSizeCalculated","updated","The selected items take up {0} of space","Os ítens selecionados ocupam {0}","482"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","FolderDoesNotExistWarning","updated","The folder ""{0}"" does not exist.
How do you want to proceed?","A pasta ""{0}"" não existe.
How do you want to proceed?","483"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","NoFilesSelectedError","updated","You have not included any files.","Você não incluiu nenhum arquivo.","484"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","PageDescription","updated","On this page you must select the folder and files you wish to backup","Nesta página você deve selecionar que pastas e arquivos deseja fazer backup","485"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","PageTitle","updated","Select files to backup","Selecione os arquivos para o backup","486"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","PartialSizeCalculated","updated","Calculating ... (using more than {0} of space)","Calculando ... (usando mais de {0})","487"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","RelatedFoldersError","updated","The folder ""{0}"" is a subfolder of ""{1}"", which is not allowed","A pasta ""{0}"" é uma subpasta de ""{1}"", o que não é permitido","488"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","UpgradeWarning","updated","The setup is loaded from an older version of Duplicati. 
If you save the backup settings, the internal storage will be change to the new version.
Please verify the content of the backup after the next run to ensure
that it contains the files and folders that you expect.","Esta configuração foi carregada de uma versão anterior do Duplicati.
Se você salvar as configurações, o armazenamento interno será alterado para a nova versão.
Por favor verifique o conteúdo do backup após a próxima execução para garantir
que ele contém os arquivos e pastas esperados.","489"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","DuplicateNameEnteredError","updated","There already exists a backup with that name","Já existe um backup com este nome","490"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","InvalidNameEnteredError","updated","Failed to validate the backup name: {0}","Falha ao validar o nome do backup: {0}","491"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","NoNameEnteredError","updated","You must enter a name for the backup","Você precisa escolher um nome para o backup","492"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","PageDescription","updated","On this page you can enter a name for the backup, so you can find and modify it later","Nesta página você pode selecionar o nome para o backup, assim você pode encontrar e modificá-lo posteriormente","493"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","PageTitle","updated","Enter a name for the backup","Digite o nome para o backup","494"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","FullDurationShorterThanScheduleDurationError","updated","The interval between each full backup must be larger than the schedule interval.","O intervalo entre cada backup completo precisa ser maior que o intervalo agendado","495"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","NoScheduleWarning","updated","You have selected not to run the backup automatically.
This means that you have to remember to manually start the backup periodically.

Are you sure this is what you want?","Você selecionou não executar o backup automaticamente.
Isto quer dizer que você deverá lembrar periodicamente e iniciar o backup manual.

Tem certeza que é isso que você deseja?","496"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","OnlyFullBackupsWarning","updated","You have selected to only produce full backups.
This may take up a lot of space on the backend.

Are you sure this is what you want?","Você selecionou realizar somente backups completos.
Isto pode resultar em bastante espaço no armazenamento.

Tem certeza que é isso que você deseja?","497"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","OnlyIncrementalBackupsWarning","updated","You have selected to only produce incremental backups.
This may result in very lengthy restore operations, and increases the probability of a restore failure.

Are you sure this is what you want?","Você selecionou produzir somente backups incrementais.
Isto pode resultar em restaurações muito longas, e aumenta a probabilidade de falhas.

Tem certeza que é isso que você deseja?","498"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","PageDescription","updated","On this page you may set up when the backup is run. Automatically repeating the backup ensure that you have a backup, without requiring any action from you.","Nesta página você pode configurar quando o backup será executado. Este intervalo garantirá que você sempre tenha um backup atualizado.","499"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","PageTitle","updated","Select when the backup should run","Selecione quando o backup deve ser executado","500"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TimeIsInThePastWarning","updated","The time you entered is in the past.","A hora definida está no passado.","501"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TimeOccursShortlyWarning","updated","The time you entered will occur shortly.","A hora definida irá ocorrer em breve.","502"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TooManyIncrementalsWarning","updated","The settings you have selected will result in {0} incremental backups being created between each full backup.
This can result in very lengthy restore operations, and increases the probability of a restore failure.

Do you want to keep these settings?","As configurações selecionadas resultarão em {0} backups incrementais sendo criados para cada backup completo.
Isto pode resultar em restaurações muito demoradas, e aumentar a probabilidade de falhas na restauração.

Deseja manter estas configurações?","503"
